Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aic_vector_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_cube_fops,aiv_vector_fops
2,4294967295,24326,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717102.050	,2.1,111.8,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.563,2813,0.068,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24327,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717222.270	,1.88,118.12,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.344,2419,0.079,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24328,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717340.710	,18.48,116.56,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.02,1081428,0.136,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24329,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717458.430	,2.04,99.24,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.487,2677,0.072,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24330,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717599.670	,18.88,139.2,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.989,1151204,0.128,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24331,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717740.610	,1.76,122.06,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.204,2168,0.089,0.0,0.0,0.003,0.0,12480.0
2,4294967295,24332,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717717880.770	,18.46,138.4,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.322,1103220,0.134,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24333,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718019.850	,2.06,120.62,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.516,2728,0.07,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24334,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718137.350	,19.16,115.44,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,16.585,1194119,0.123,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24335,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718269.390	,1.94,112.88,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.374,2473,0.078,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24336,2,AdamApplyOneWithDecayAssign63,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718402.950	,68.76,131.62,40,0,NO,"""768,3072;768,3072;768,3072;768,3072;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,3072;768,3072;768,3072""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,64.301,4629654,0.127,0.0,0.0,0.001,0.0,37868800.0
2,4294967295,24337,2,AdamApplyOneWithDecayAssign64,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718525.170	,2.38,53.46,3,0,NO,"""3072;3072;3072;3072;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""3072;3072;3072""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.814,9798,0.078,0.0,0.0,0.002,0.0,49728.0
2,4294967295,24338,2,AdamApplyOneWithDecayAssign65,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718653.890	,67.66,126.34,40,0,NO,"""3072,768;3072,768;3072,768;3072,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""3072,768;3072,768;3072,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,63.783,4592380,0.128,0.0,0.0,0.001,0.0,37868800.0
2,4294967295,24339,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718783.190	,1.72,61.64,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.203,2166,0.089,0.0,0.0,0.003,0.0,12480.0
2,4294967295,24340,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717718915.130	,1.88,130.22,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.343,2418,0.079,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24341,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719036.810	,1.98,119.8,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.436,2584,0.074,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24342,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719159.950	,1.96,121.16,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.403,2526,0.076,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24343,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719285.710	,1.82,123.8,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.262,2272,0.085,0.0,0.0,0.003,0.0,12480.0
2,4294967295,24344,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719415.930	,18.22,128.4,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,14.947,1076159,0.137,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24345,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719544.430	,1.98,110.28,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.399,2518,0.076,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24346,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719668.490	,18.8,122.08,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.943,1147877,0.128,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24347,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719791.010	,1.9,103.72,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.341,2413,0.08,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24348,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717719913.690	,18.62,120.78,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.837,1140296,0.129,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24349,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720037.530	,2.0,105.22,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.411,2540,0.076,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24350,2,AdamApplyOneWithDecayAssign62,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720160.570	,20.3,121.04,40,0,NO,"""768,768;768,768;768,768;768,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,768;768,768;768,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,17.353,1249439,0.118,0.0,0.0,0.001,0.0,9462528.0
2,4294967295,24351,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720282.850	,1.94,101.98,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.357,2442,0.079,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24352,2,AdamApplyOneWithDecayAssign63,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720407.070	,67.34,122.28,40,0,NO,"""768,3072;768,3072;768,3072;768,3072;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768,3072;768,3072;768,3072""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,64.308,4630145,0.127,0.0,0.0,0.001,0.0,37868800.0
2,4294967295,24353,2,AdamApplyOneWithDecayAssign64,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720544.670	,2.18,70.26,3,0,NO,"""3072;3072;3072;3072;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""3072;3072;3072""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.575,8503,0.09,0.0,0.0,0.002,0.0,49728.0
2,4294967295,24354,2,AdamApplyOneWithDecayAssign65,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720672.390	,66.66,125.54,40,0,NO,"""3072,768;3072,768;3072,768;3072,768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""3072,768;3072,768;3072,768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,62.903,4529046,0.13,0.0,0.0,0.001,0.0,37868800.0
2,4294967295,24355,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720796.110	,1.92,57.06,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.422,2560,0.075,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24356,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717720919.010	,2.02,120.98,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.506,2710,0.071,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24357,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717721037.430	,1.86,116.4,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.36,2448,0.078,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24358,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717721163.490	,1.98,124.2,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.465,2637,0.073,0.0,0.0,0.002,0.0,12480.0
2,4294967295,24359,2,AdamApplyOneWithDecayAssign61,AdamApplyOneWithDecayAssign,dynamic,AI_VECTOR_CORE,1788521717721288.450	,1.86,122.98,1,0,NO,"""768;768;768;768;;1;1;1;1;;1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""768;768;768""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.334,2401,0.08,0.0,0.0,0.002,0.0,12480.0
