item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
726,3,1,2448246867511,2448246867511,2448246867511,2448246867848,2448246868023,2448246868704,2448246868704,0,337,681,1193
727,0,1,2448246868023,2448246868023,2448246868023,2448246868025,2448246868184,2448246868704,2448246868704,0,2,520,681
728,1,1,2448246868184,2448246868184,2448246868184,2448246868529,2448246868716,2448246869248,2448246869248,0,345,532,1064
729,2,1,2448246868529,2448246868529,2448246868529,2448246868531,2448246868716,2448246869248,2448246869248,0,2,532,719
730,3,1,2448246868716,2448246868716,2448246868716,2448246869077,2448246869259,2448246869774,2448246869774,0,361,515,1058
731,0,1,2448246869077,2448246869078,2448246869078,2448246869079,2448246869260,2448246869775,2448246869775,1,1,515,697
732,1,1,2448246869260,2448246869260,2448246869260,2448246869600,2448246869786,2448246871202,2448246871203,0,340,1416,1942
733,2,1,2448246869600,2448246869600,2448246869600,2448246869601,2448246869786,2448246871203,2448246871203,0,1,1417,1603
734,3,1,2448246869786,2448246869787,2448246869787,2448246870423,2448246871222,2448246872205,2448246872205,1,636,983,2418
735,0,1,2448246870423,2448246870424,2448246870424,2448246871037,2448246871239,2448246873034,2448246873034,1,613,1795,2610
736,1,1,2448246871239,2448246871239,2448246871239,2448246871394,2448246871573,2448246873863,2448246873864,0,155,2290,2624
737,2,1,2448246871394,2448246871394,2448246871394,2448246871396,2448246871573,2448246873864,2448246873864,0,2,2291,2470
738,3,1,2448246872206,2448246872206,2448246872206,2448246872855,2448246873053,2448246874219,2448246874219,0,649,1166,2013
739,0,1,2448246873053,2448246873053,2448246873053,2448246873689,2448246873885,2448246875012,2448246875012,0,636,1127,1959
740,1,1,2448246873885,2448246873885,2448246873885,2448246874047,2448246874225,2448246875170,2448246875170,0,162,945,1285
741,2,1,2448246874047,2448246874047,2448246874047,2448246874048,2448246874226,2448246875170,2448246875170,0,1,944,1123
742,3,1,2448246874226,2448246874226,2448246874226,2448246874227,2448246874387,2448246875171,2448246875171,0,1,784,945
743,0,1,2448246875012,2448246875012,2448246875012,2448246875014,2448246875172,2448246875686,2448246875686,0,2,514,674
744,1,1,2448246875172,2448246875172,2448246875172,2448246875173,2448246875688,2448246875859,2448246875859,0,1,171,687
745,2,1,2448246875173,2448246875173,2448246875173,2448246875174,2448246875689,2448246875859,2448246875859,0,1,170,686
746,3,1,2448246875174,2448246875174,2448246875174,2448246875519,2448246875698,2448246876372,2448246876373,0,345,674,1198
747,0,1,2448246875698,2448246875698,2448246875698,2448246875700,2448246875860,2448246876373,2448246876373,0,2,513,675
748,1,1,2448246875860,2448246875860,2448246875860,2448246876201,2448246876383,2448246876918,2448246876918,0,341,535,1058
749,2,1,2448246876202,2448246876202,2448246876202,2448246876203,2448246876384,2448246876918,2448246876918,0,1,534,716
750,3,1,2448246876384,2448246876384,2448246876384,2448246876746,2448246876929,2448246877449,2448246877449,0,362,520,1065
751,0,1,2448246876746,2448246876746,2448246876746,2448246876747,2448246876929,2448246877449,2448246877449,0,1,520,703
752,1,1,2448246876929,2448246876929,2448246876929,2448246877272,2448246877459,2448246878895,2448246878896,0,343,1436,1966
753,2,1,2448246877272,2448246877272,2448246877272,2448246877273,2448246877460,2448246878896,2448246878896,0,1,1436,1624
754,3,1,2448246877460,2448246877460,2448246877460,2448246878085,2448246878915,2448246879872,2448246879872,0,625,957,2412
755,0,1,2448246878086,2448246878086,2448246878086,2448246878713,2448246878931,2448246880676,2448246880676,0,627,1745,2590
756,1,1,2448246878932,2448246878932,2448246878932,2448246879087,2448246879267,2448246881501,2448246881502,0,155,2234,2569
757,2,1,2448246879087,2448246879087,2448246879087,2448246879090,2448246879268,2448246881502,2448246881502,0,3,2234,2415
758,3,1,2448246879872,2448246879872,2448246879872,2448246880503,2448246880695,2448246881863,2448246881863,0,631,1168,1991
759,0,1,2448246880695,2448246880695,2448246880695,2448246881325,2448246881523,2448246882503,2448246882503,0,630,980,1808
760,1,1,2448246881523,2448246881523,2448246881523,2448246881696,2448246881870,2448246882817,2448246882817,0,173,947,1294
761,2,1,2448246881696,2448246881696,2448246881696,2448246881698,2448246881871,2448246882817,2448246882818,0,2,946,1121
762,3,1,2448246881871,2448246881871,2448246881871,2448246881872,2448246882033,2448246882818,2448246882818,0,1,785,947
763,0,1,2448246882503,2448246882504,2448246882504,2448246882505,2448246882662,2448246882818,2448246882818,1,1,156,314
764,1,1,2448246882818,2448246882818,2448246882818,2448246882819,2448246883326,2448246883495,2448246883495,0,1,169,677
765,2,1,2448246882819,2448246882819,2448246882819,2448246882820,2448246883327,2448246883495,2448246883495,0,1,168,676
766,3,1,2448246882820,2448246882820,2448246882820,2448246883155,2448246883336,2448246884012,2448246884012,0,335,676,1192
767,0,1,2448246883155,2448246883155,2448246883155,2448246883156,2448246883337,2448246884012,2448246884013,0,1,675,857
768,1,1,2448246883496,2448246883496,2448246883496,2448246883845,2448246884023,2448246884546,2448246884546,0,349,523,1050
769,2,1,2448246883845,2448246883845,2448246883845,2448246883846,2448246884024,2448246884546,2448246884546,0,1,522,701
770,3,1,2448246884024,2448246884024,2448246884024,2448246884374,2448246884557,2448246885127,2448246885127,0,350,570,1103
771,0,1,2448246884374,2448246884375,2448246884375,2448246884376,2448246884557,2448246885127,2448246885127,1,1,570,752
772,1,1,2448246884557,2448246884557,2448246884557,2448246884952,2448246885138,2448246886576,2448246886577,0,395,1438,2019
773,2,1,2448246884952,2448246884952,2448246884952,2448246884953,2448246885139,2448246886577,2448246886577,0,1,1438,1625
774,3,1,2448246885139,2448246885139,2448246885139,2448246885761,2448246886596,2448246887579,2448246887579,0,622,983,2440
775,0,1,2448246885761,2448246885762,2448246885762,2448246886396,2448246886613,2448246888405,2448246888405,1,634,1792,2643
776,1,1,2448246886613,2448246886613,2448246886613,2448246886769,2448246886952,2448246889252,2448246889252,0,156,2300,2639
777,2,1,2448246886769,2448246886770,2448246886770,2448246886772,2448246886953,2448246889253,2448246889253,1,2,2300,2483
778,3,1,2448246887580,2448246887580,2448246887580,2448246888232,2448246888423,2448246889606,2448246889606,0,652,1183,2026
779,0,1,2448246888423,2448246888423,2448246888423,2448246889079,2448246889275,2448246890247,2448246890247,0,656,972,1824
780,1,1,2448246889275,2448246889275,2448246889275,2448246889435,2448246889612,2448246890561,2448246890561,0,160,949,1286
781,2,1,2448246889435,2448246889435,2448246889435,2448246889436,2448246889613,2448246890561,2448246890561,0,1,948,1126
782,3,1,2448246889613,2448246889613,2448246889613,2448246889614,2448246889774,2448246890562,2448246890562,0,1,788,949
783,0,1,2448246890247,2448246890247,2448246890247,2448246890248,2448246890405,2448246890562,2448246890562,0,1,157,315
784,1,1,2448246890562,2448246890562,2448246890562,2448246890563,2448246891071,2448246891239,2448246891239,0,1,168,677
785,2,1,2448246890563,2448246890563,2448246890563,2448246890564,2448246891071,2448246891240,2448246891240,0,1,169,677
786,3,1,2448246890564,2448246890564,2448246890564,2448246890899,2448246891081,2448246891755,2448246891755,0,335,674,1191
787,0,1,2448246890900,2448246890900,2448246890900,2448246890901,2448246891081,2448246891755,2448246891755,0,1,674,855
788,1,1,2448246891240,2448246891240,2448246891240,2448246891585,2448246891765,2448246892287,2448246892287,0,345,522,1047
789,2,1,2448246891585,2448246891585,2448246891585,2448246891586,2448246891766,2448246892287,2448246892288,0,1,521,702
790,3,1,2448246891766,2448246891766,2448246891766,2448246892117,2448246892298,2448246892826,2448246892826,0,351,528,1060
791,0,1,2448246892118,2448246892118,2448246892118,2448246892118,2448246892299,2448246892827,2448246892827,0,0,528,709
792,1,1,2448246892299,2448246892299,2448246892299,2448246892653,2448246892838,2448246894273,2448246894273,0,354,1435,1974
793,2,1,2448246892653,2448246892653,2448246892653,2448246892654,2448246892838,2448246894274,2448246894274,0,1,1436,1621
794,3,1,2448246892838,2448246892838,2448246892838,2448246893476,2448246894294,2448246895128,2448246895128,0,638,834,2290
795,0,1,2448246893476,2448246893476,2448246893476,2448246894090,2448246894321,2448246896124,2448246896125,0,614,1803,2648
796,1,1,2448246894322,2448246894322,2448246894322,2448246894479,2448246894654,2448246896949,2448246896949,0,157,2295,2627
797,2,1,2448246894479,2448246894479,2448246894479,2448246894482,2448246894654,2448246896949,2448246896949,0,3,2295,2470
798,3,1,2448246895128,2448246895128,2448246895128,2448246895774,2448246895963,2448246897300,2448246897300,0,646,1337,2172
799,0,1,2448246896125,2448246896125,2448246896125,2448246896774,2448246896970,2448246897940,2448246897940,0,649,970,1815
800,1,1,2448246896970,2448246896970,2448246896970,2448246897130,2448246897306,2448246898254,2448246898254,0,160,948,1284
801,2,1,2448246897130,2448246897130,2448246897130,2448246897131,2448246897307,2448246898255,2448246898255,0,1,948,1125
802,3,1,2448246897307,2448246897307,2448246897307,2448246897309,2448246897472,2448246898255,2448246898255,0,2,783,948
803,0,1,2448246897941,2448246897941,2448246897941,2448246897942,2448246898098,2448246898255,2448246898255,0,1,157,314
804,1,1,2448246898255,2448246898256,2448246898256,2448246898257,2448246898775,2448246898944,2448246898944,1,1,169,688
805,2,1,2448246898257,2448246898257,2448246898257,2448246898258,2448246898776,2448246898944,2448246898945,0,1,168,687
806,3,1,2448246898258,2448246898258,2448246898258,2448246898606,2448246898785,2448246899462,2448246899462,0,348,677,1204
807,0,1,2448246898606,2448246898606,2448246898606,2448246898607,2448246898786,2448246899462,2448246899462,0,1,676,856
808,1,1,2448246898945,2448246898945,2448246898945,2448246899292,2448246899473,2448246900002,2448246900003,0,347,529,1057
809,2,1,2448246899292,2448246899292,2448246899292,2448246899293,2448246899473,2448246900003,2448246900003,0,1,530,711
810,3,1,2448246899473,2448246899474,2448246899474,2448246899833,2448246900013,2448246900525,2448246900525,1,359,512,1051
811,0,1,2448246899833,2448246899833,2448246899833,2448246899834,2448246900014,2448246900525,2448246900525,0,1,511,692
812,1,1,2448246900014,2448246900014,2448246900014,2448246900352,2448246900536,2448246902025,2448246902025,0,338,1489,2011
813,2,1,2448246900352,2448246900353,2448246900353,2448246900353,2448246900537,2448246902025,2448246902025,1,0,1488,1672
814,3,1,2448246900537,2448246900537,2448246900537,2448246901214,2448246902045,2448246903026,2448246903026,0,677,981,2489
815,0,1,2448246901214,2448246901214,2448246901214,2448246901842,2448246902060,2448246903837,2448246903837,0,628,1777,2623
816,1,1,2448246902061,2448246902061,2448246902061,2448246902214,2448246902393,2448246904660,2448246904661,0,153,2267,2599
817,2,1,2448246902214,2448246902214,2448246902214,2448246902216,2448246902394,2448246904661,2448246904661,0,2,2267,2447
818,3,1,2448246903027,2448246903027,2448246903027,2448246903664,2448246903855,2448246905022,2448246905022,0,637,1167,1995
819,0,1,2448246903855,2448246903855,2448246903855,2448246904482,2448246904681,2448246905662,2448246905662,0,627,981,1807
820,1,1,2448246904681,2448246904681,2448246904681,2448246904853,2448246905029,2448246905977,2448246905977,0,172,948,1296
821,2,1,2448246904853,2448246904854,2448246904854,2448246904855,2448246905029,2448246905977,2448246905977,1,1,948,1123
822,3,1,2448246905029,2448246905029,2448246905029,2448246905031,2448246905190,2448246905977,2448246905977,0,2,787,948
823,0,1,2448246905662,2448246905662,2448246905662,2448246905664,2448246905821,2448246905977,2448246905977,0,2,156,315
824,1,1,2448246905978,2448246905978,2448246905978,2448246905979,2448246906487,2448246906656,2448246906656,0,1,169,678
825,2,1,2448246905979,2448246905979,2448246905979,2448246905979,2448246906487,2448246906657,2448246906657,0,0,170,678
826,3,1,2448246905980,2448246905980,2448246905980,2448246906316,2448246906497,2448246907178,2448246907178,0,336,681,1198
827,0,1,2448246906316,2448246906316,2448246906316,2448246906317,2448246906498,2448246907179,2448246907179,0,1,681,863
828,1,1,2448246906657,2448246906657,2448246906657,2448246907011,2448246907189,2448246907716,2448246907717,0,354,527,1059
829,2,1,2448246907011,2448246907011,2448246907011,2448246907012,2448246907190,2448246907717,2448246907717,0,1,527,706
830,3,1,2448246907190,2448246907190,2448246907190,2448246907543,2448246907728,2448246908254,2448246908254,0,353,526,1064
831,0,1,2448246907543,2448246907543,2448246907543,2448246907544,2448246907728,2448246908254,2448246908254,0,1,526,711
832,1,1,2448246907728,2448246907729,2448246907729,2448246908084,2448246908265,2448246909643,2448246909644,1,355,1378,1914
833,2,1,2448246908084,2448246908084,2448246908084,2448246908085,2448246908266,2448246909644,2448246909644,0,1,1378,1560
834,3,1,2448246908266,2448246908266,2448246908266,2448246908897,2448246909664,2448246910641,2448246910641,0,631,977,2375
835,0,1,2448246908897,2448246908897,2448246908897,2448246909461,2448246909680,2448246911458,2448246911458,0,564,1778,2561
836,1,1,2448246909680,2448246909681,2448246909681,2448246909834,2448246910015,2448246912249,2448246912250,1,153,2234,2568
837,2,1,2448246909834,2448246909835,2448246909835,2448246909837,2448246910016,2448246912250,2448246912250,1,2,2234,2415
838,3,1,2448246910642,2448246910642,2448246910642,2448246911285,2448246911478,2448246912600,2448246912600,0,643,1122,1958
839,0,1,2448246911478,2448246911478,2448246911478,2448246912107,2448246912271,2448246913389,2448246913389,0,629,1118,1911
840,1,1,2448246912271,2448246912271,2448246912271,2448246912427,2448246912606,2448246913546,2448246913546,0,156,940,1275
841,2,1,2448246912428,2448246912428,2448246912428,2448246912429,2448246912607,2448246913546,2448246913546,0,1,939,1118
842,3,1,2448246912607,2448246912607,2448246912607,2448246912607,2448246912765,2448246913546,2448246913546,0,0,781,939
843,0,1,2448246913389,2448246913390,2448246913390,2448246913390,2448246913547,2448246913704,2448246913704,1,0,157,314
844,1,1,2448246913547,2448246913547,2448246913547,2448246913548,2448246913705,2448246913863,2448246913863,0,1,158,316
845,2,1,2448246913548,2448246913548,2448246913548,2448246913548,2448246913706,2448246913863,2448246913863,0,0,157,315
846,3,1,2448246913548,2448246913548,2448246913548,2448246913549,2448246913706,2448246913863,2448246913863,0,1,157,315
847,0,1,2448246913706,2448246913706,2448246913706,2448246913707,2448246913864,2448246914022,2448246914022,0,1,158,316
848,1,1,2448246913864,2448246913864,2448246913864,2448246913866,2448246914023,2448246914179,2448246914179,0,2,156,315
0,2,1,2448250313558,2448250313558,2448250313558,2448250314184,2448250316305,2448250317305,2448250317306,0,626,1000,3747
1,3,1,2448250314185,2448250314185,2448250314185,2448250314815,2448250316322,2448250318177,2448250318177,0,630,1855,3992
2,0,1,2448250314815,2448250314816,2448250314816,2448250315434,2448250316339,2448250319119,2448250319119,1,618,2780,4303
3,1,1,2448250315434,2448250315435,2448250315435,2448250316071,2448250316355,2448250319952,2448250319952,1,636,3597,4517
4,2,1,2448250317306,2448250317306,2448250317306,2448250317997,2448250318196,2448250320920,2448250320921,0,691,2724,3614
5,3,1,2448250318197,2448250318197,2448250318197,2448250318932,2448250319138,2448250321803,2448250321803,0,735,2665,3606
6,0,1,2448250319138,2448250319138,2448250319138,2448250319771,2448250319971,2448250322703,2448250322703,0,633,2732,3565
7,1,1,2448250319971,2448250319971,2448250319971,2448250320738,2448250320941,2448250323600,2448250323600,0,767,2659,3629
8,2,1,2448250320941,2448250320941,2448250320941,2448250321620,2448250321822,2448250324491,2448250324491,0,679,2669,3550
9,3,1,2448250321823,2448250321823,2448250321823,2448250322520,2448250322723,2448250325369,2448250325369,0,697,2646,3546
10,0,1,2448250322723,2448250322723,2448250322723,2448250323421,2448250323620,2448250326233,2448250326233,0,698,2613,3510
11,1,1,2448250323620,2448250323620,2448250323620,2448250324314,2448250324510,2448250327115,2448250327115,0,694,2605,3495
12,2,1,2448250324511,2448250324511,2448250324511,2448250325186,2448250325389,2448250327991,2448250327992,0,675,2602,3480
13,3,1,2448250325389,2448250325389,2448250325389,2448250326056,2448250326252,2448250328836,2448250328836,0,667,2584,3447
14,0,1,2448250326252,2448250326252,2448250326252,2448250326931,2448250327136,2448250329698,2448250329698,0,679,2562,3446
15,1,1,2448250327136,2448250327136,2448250327136,2448250327813,2448250328011,2448250330562,2448250330562,0,677,2551,3426
16,2,1,2448250328011,2448250328012,2448250328012,2448250328659,2448250328856,2448250331427,2448250331427,1,647,2571,3415
17,3,1,2448250328856,2448250328856,2448250328856,2448250329516,2448250329719,2448250332279,2448250332279,0,660,2560,3423
18,0,1,2448250329719,2448250329719,2448250329719,2448250330379,2448250330582,2448250333191,2448250333191,0,660,2609,3472
19,1,1,2448250330582,2448250330582,2448250330582,2448250331248,2448250331446,2448250334039,2448250334039,0,666,2593,3457
20,2,1,2448250331447,2448250331447,2448250331447,2448250332098,2448250332298,2448250334901,2448250334901,0,651,2603,3454
21,3,1,2448250332298,2448250332299,2448250332299,2448250332997,2448250333211,2448250335839,2448250335840,1,698,2628,3540
22,0,1,2448250333211,2448250333211,2448250333211,2448250333857,2448250334060,2448250336689,2448250336689,0,646,2629,3478
23,1,1,2448250334060,2448250334060,2448250334060,2448250334723,2448250334921,2448250337525,2448250337526,0,663,2604,3465
24,2,1,2448250334921,2448250334922,2448250334922,2448250335657,2448250335860,2448250338361,2448250338361,1,735,2501,3439
25,3,1,2448250335860,2448250335860,2448250335860,2448250336509,2448250336708,2448250339205,2448250339205,0,649,2497,3345
26,0,1,2448250336709,2448250336709,2448250336709,2448250337349,2448250337545,2448250340057,2448250340058,0,640,2512,3348
27,1,1,2448250337545,2448250337545,2448250337545,2448250338181,2448250338381,2448250340900,2448250340900,0,636,2519,3355
28,2,1,2448250338381,2448250338381,2448250338381,2448250339026,2448250339224,2448250341731,2448250341731,0,645,2507,3350
29,3,1,2448250339225,2448250339225,2448250339225,2448250339880,2448250340078,2448250342566,2448250342566,0,655,2488,3341
30,0,1,2448250340078,2448250340078,2448250340078,2448250340721,2448250340921,2448250343583,2448250343583,0,643,2662,3505
31,1,1,2448250340921,2448250340921,2448250340921,2448250341554,2448250341750,2448250344405,2448250344406,0,633,2655,3484
32,2,1,2448250341750,2448250341750,2448250341750,2448250342386,2448250342586,2448250345263,2448250345263,0,636,2677,3513
33,3,1,2448250342586,2448250342586,2448250342586,2448250343225,2448250343422,2448250346139,2448250346140,0,639,2717,3553
34,0,1,2448250343584,2448250343584,2448250343584,2448250344230,2448250344424,2448250347097,2448250347097,0,646,2673,3513
35,1,1,2448250344424,2448250344424,2448250344424,2448250345083,2448250345282,2448250347992,2448250347992,0,659,2710,3568
36,2,1,2448250345283,2448250345283,2448250345283,2448250345792,2448250345981,2448250348611,2448250348611,0,509,2630,3328
37,3,1,2448250346140,2448250346140,2448250346140,2448250346201,2448250346362,2448250348773,2448250348773,0,61,2411,2633
38,0,1,2448250347098,2448250347098,2448250347098,2448250347099,2448250347256,2448250348773,2448250348773,0,1,1517,1675
39,1,1,2448250347993,2448250347993,2448250347993,2448250347994,2448250348151,2448250348773,2448250348773,0,1,622,780
40,2,1,2448250348611,2448250348611,2448250348611,2448250348612,2448250348774,2448250348934,2448250348934,0,1,160,323
41,3,1,2448250348774,2448250348774,2448250348774,2448250348775,2448250348935,2448250349438,2448250349438,0,1,503,664
42,0,1,2448250348775,2448250348775,2448250348775,2448250348776,2448250348935,2448250349439,2448250349439,0,1,504,664
43,1,1,2448250348776,2448250348776,2448250348776,2448250348778,2448250348936,2448250349439,2448250349439,0,2,503,663
44,2,1,2448250348936,2448250348936,2448250348936,2448250349271,2448250349450,2448250349983,2448250349983,0,335,533,1047
45,3,1,2448250349450,2448250349450,2448250349450,2448250349451,2448250349985,2448250350517,2448250350518,0,1,532,1067
46,0,1,2448250349451,2448250349451,2448250349451,2448250349808,2448250349994,2448250350519,2448250350519,0,357,525,1068
47,1,1,2448250349808,2448250349808,2448250349808,2448250349809,2448250349995,2448250350519,2448250350519,0,1,524,711
48,2,1,2448250349995,2448250349995,2448250349995,2448250350347,2448250350530,2448250351043,2448250351043,0,352,513,1048
49,3,1,2448250350530,2448250350530,2448250350530,2448250350531,2448250351045,2448250351857,2448250351857,0,1,812,1327
50,0,1,2448250350531,2448250350531,2448250350531,2448250350870,2448250351054,2448250351859,2448250351859,0,339,805,1328
51,1,1,2448250350870,2448250350870,2448250350870,2448250350871,2448250351055,2448250351859,2448250351859,0,1,804,989
52,2,1,2448250351055,2448250351055,2448250351055,2448250351684,2448250351878,2448250352879,2448250352880,0,629,1001,1824
53,3,1,2448250351878,2448250351878,2448250351878,2448250352527,2448250352898,2448250353904,2448250353904,0,649,1006,2026
54,0,1,2448250352527,2448250352528,2448250352528,2448250352696,2448250352903,2448250354742,2448250354742,1,168,1839,2214
55,1,1,2448250352696,2448250352696,2448250352696,2448250352698,2448250352904,2448250354743,2448250354743,0,2,1839,2047
56,2,1,2448250352904,2448250352904,2448250352904,2448250353547,2448250353743,2448250355093,2448250355093,0,643,1350,2189
57,3,1,2448250353905,2448250353905,2448250353905,2448250354568,2448250354763,2448250355718,2448250355718,0,663,955,1813
58,0,1,2448250354764,2448250354764,2448250354764,2448250354923,2448250355100,2448250356033,2448250356033,0,159,933,1269
59,1,1,2448250354923,2448250354923,2448250354923,2448250354924,2448250355100,2448250356033,2448250356033,0,1,933,1110
60,2,1,2448250355101,2448250355101,2448250355101,2448250355102,2448250355260,2448250356034,2448250356034,0,1,774,933
61,3,1,2448250355718,2448250355718,2448250355718,2448250355720,2448250355877,2448250356034,2448250356034,0,2,157,316
62,0,1,2448250356034,2448250356034,2448250356034,2448250356036,2448250356549,2448250356719,2448250356719,0,2,170,685
63,1,1,2448250356036,2448250356036,2448250356036,2448250356037,2448250356549,2448250356719,2448250356719,0,1,170,683
64,2,1,2448250356037,2448250356037,2448250356037,2448250356380,2448250356558,2448250357242,2448250357242,0,343,684,1205
65,3,1,2448250356380,2448250356380,2448250356380,2448250356381,2448250356559,2448250357242,2448250357242,0,1,683,862
66,0,1,2448250356720,2448250356720,2448250356720,2448250357072,2448250357253,2448250357777,2448250357778,0,352,524,1057
67,1,1,2448250357072,2448250357072,2448250357072,2448250357073,2448250357254,2448250357778,2448250357778,0,1,524,706
68,2,1,2448250357254,2448250357254,2448250357254,2448250357607,2448250357789,2448250358318,2448250358318,0,353,529,1064
69,3,1,2448250357608,2448250357608,2448250357608,2448250357608,2448250357789,2448250358318,2448250358318,0,0,529,710
70,0,1,2448250357789,2448250357789,2448250357789,2448250358145,2448250358329,2448250359744,2448250359744,0,356,1415,1955
71,1,1,2448250358145,2448250358145,2448250358145,2448250358146,2448250358330,2448250359744,2448250359744,0,1,1414,1599
72,2,1,2448250358330,2448250358330,2448250358330,2448250358955,2448250359764,2448250360745,2448250360745,0,625,981,2415
73,3,1,2448250358955,2448250358955,2448250358955,2448250359566,2448250359780,2448250361550,2448250361551,0,611,1770,2595
74,0,1,2448250359780,2448250359781,2448250359781,2448250359936,2448250360116,2448250362394,2448250362394,1,155,2278,2613
75,1,1,2448250359936,2448250359936,2448250359936,2448250359938,2448250360117,2448250362395,2448250362395,0,2,2278,2459
76,2,1,2448250360745,2448250360745,2448250360745,2448250361372,2448250361571,2448250362742,2448250362742,0,627,1171,1997
77,3,1,2448250361571,2448250361571,2448250361571,2448250362219,2448250362414,2448250363532,2448250363532,0,648,1118,1961
78,0,1,2448250362414,2448250362414,2448250362414,2448250362569,2448250362749,2448250363848,2448250363848,0,155,1099,1434
79,1,1,2448250362570,2448250362570,2448250362570,2448250362570,2448250362749,2448250363848,2448250363848,0,0,1099,1278
80,2,1,2448250362749,2448250362749,2448250362749,2448250362750,2448250362908,2448250363848,2448250363849,0,1,940,1099
81,3,1,2448250363532,2448250363532,2448250363532,2448250363533,2448250363689,2448250363849,2448250363849,0,1,160,317
82,0,1,2448250363849,2448250363849,2448250363849,2448250363850,2448250364361,2448250364530,2448250364530,0,1,169,681
83,1,1,2448250363851,2448250363851,2448250363851,2448250363851,2448250364362,2448250364530,2448250364530,0,0,168,679
84,2,1,2448250363851,2448250363851,2448250363851,2448250364190,2448250364371,2448250365116,2448250365116,0,339,745,1265
85,3,1,2448250364190,2448250364191,2448250364191,2448250364191,2448250364372,2448250365116,2448250365116,1,0,744,925
86,0,1,2448250364530,2448250364531,2448250364531,2448250364942,2448250365128,2448250365646,2448250365646,1,411,518,1115
87,1,1,2448250364942,2448250364942,2448250364942,2448250364943,2448250365129,2448250365646,2448250365646,0,1,517,704
88,2,1,2448250365129,2448250365129,2448250365129,2448250365471,2448250365658,2448250366192,2448250366192,0,342,534,1063
89,3,1,2448250365471,2448250365471,2448250365471,2448250365472,2448250365658,2448250366192,2448250366192,0,1,534,721
90,0,1,2448250365658,2448250365658,2448250365658,2448250366023,2448250366203,2448250367629,2448250367629,0,365,1426,1971
91,1,1,2448250366023,2448250366023,2448250366023,2448250366024,2448250366203,2448250367629,2448250367629,0,1,1426,1606
92,2,1,2448250366204,2448250366204,2448250366204,2448250366823,2448250367649,2448250368632,2448250368632,0,619,983,2428
93,3,1,2448250366824,2448250366824,2448250366824,2448250367445,2448250367665,2448250369452,2448250369452,0,621,1787,2628
94,0,1,2448250367665,2448250367665,2448250367665,2448250367824,2448250368003,2448250370187,2448250370187,0,159,2184,2522
95,1,1,2448250367824,2448250367824,2448250367824,2448250367827,2448250368004,2448250370187,2448250370187,0,3,2183,2363
96,2,1,2448250368633,2448250368633,2448250368633,2448250369278,2448250369470,2448250370538,2448250370538,0,645,1068,1905
97,3,1,2448250369470,2448250369471,2448250369471,2448250370002,2448250370208,2448250371336,2448250371336,1,531,1128,1865
98,0,1,2448250370208,2448250370208,2448250370208,2448250370363,2448250370545,2448250371495,2448250371495,0,155,950,1287
99,1,1,2448250370363,2448250370363,2448250370363,2448250370365,2448250370545,2448250371495,2448250371495,0,2,950,1132
100,2,1,2448250370545,2448250370545,2448250370545,2448250370546,2448250370706,2448250371496,2448250371496,0,1,790,951
101,3,1,2448250371336,2448250371336,2448250371336,2448250371337,2448250371497,2448250371999,2448250371999,0,1,502,663
102,0,1,2448250371497,2448250371497,2448250371497,2448250371498,2448250372001,2448250372171,2448250372171,0,1,170,674
103,1,1,2448250371498,2448250371498,2448250371498,2448250371499,2448250372002,2448250372171,2448250372171,0,1,169,673
104,2,1,2448250371499,2448250371499,2448250371499,2448250371832,2448250372012,2448250372692,2448250372692,0,333,680,1193
105,3,1,2448250372012,2448250372012,2448250372012,2448250372013,2448250372172,2448250372692,2448250372692,0,1,520,680
106,0,1,2448250372172,2448250372172,2448250372172,2448250372520,2448250372703,2448250373226,2448250373226,0,348,523,1054
107,1,1,2448250372520,2448250372521,2448250372521,2448250372521,2448250372704,2448250373226,2448250373226,1,0,522,705
108,2,1,2448250372704,2448250372704,2448250372704,2448250373052,2448250373237,2448250373754,2448250373754,0,348,517,1050
109,3,1,2448250373052,2448250373052,2448250373052,2448250373053,2448250373237,2448250373754,2448250373755,0,1,517,702
110,0,1,2448250373237,2448250373238,2448250373238,2448250373583,2448250373765,2448250375169,2448250375169,1,345,1404,1931
111,1,1,2448250373583,2448250373583,2448250373583,2448250373584,2448250373766,2448250375170,2448250375170,0,1,1404,1587
112,2,1,2448250373766,2448250373766,2448250373766,2448250374384,2448250375189,2448250376165,2448250376165,0,618,976,2399
113,3,1,2448250374384,2448250374385,2448250374385,2448250374988,2448250375206,2448250376995,2448250376995,1,603,1789,2610
114,0,1,2448250375206,2448250375206,2448250375206,2448250375364,2448250375538,2448250377813,2448250377814,0,158,2275,2607
115,1,1,2448250375364,2448250375364,2448250375364,2448250375366,2448250375539,2448250377814,2448250377814,0,2,2275,2450
116,2,1,2448250376166,2448250376166,2448250376166,2448250376818,2448250377013,2448250378162,2448250378162,0,652,1149,1996
117,3,1,2448250377013,2448250377013,2448250377013,2448250377640,2448250377833,2448250378953,2448250378953,0,627,1120,1940
118,0,1,2448250377834,2448250377834,2448250377834,2448250377991,2448250378169,2448250379110,2448250379110,0,157,941,1276
